episodeId,title,publishedAt,channelTitle,fileName
179,"#173 – Nic Carter: Bitcoin Core Values, Layered Scaling, and Blocksize Debates",1 Apr 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_179.txt
178,#172 – Ryan Schiller: Librex and the Free Exchange of Ideas on College Campuses,30 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_178.txt
177,#171 – Anthony Pompliano: Bitcoin,25 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_177.txt
176,#170 – Ronald Sullivan: The Ideal of Justice in the Face of Controversy and Evil,22 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_176.txt
175,#169 – Ryan Hall: Solving Martial Arts from First Principles,20 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_175.txt
174,"#168 – Silvio Micali: Cryptocurrency, Blockchain, Algorand, Bitcoin, and Ethereum",15 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_174.txt
173,"#167 – Saagar Enjeti: Politics, History, and Power",14 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_173.txt
172,"#166 – Cal Newport: Deep Work, Focus, Productivity, Email, and Social Media",5 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_172.txt
171,"#165 – Josh Barnett: Philosophy of Violence, Power, and the Martial Arts",1 Mar 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_171.txt
170,"#164 – Andrew Huberman: Sleep, Dreams, Creativity & the Limits of the Human Mind",28 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_170.txt
169,"#163 – Eric Weinstein: Difficult Conversations, Freedom of Speech, and Physics",23 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_169.txt
168,"#162 – Jim Keller: The Future of Computing, AI, Life, and Consciousness",18 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_168.txt
167,"#161 – Jason Calacanis: Startups, Angel Investing, Capitalism, and Friendship",15 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_167.txt
166,"#160 – Brendan Eich: JavaScript, Firefox, Mozilla, and Brave",12 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_166.txt
165,"#159 – Richard Craib: WallStreetBets, Numerai, and the Future of Stock Trading",7 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_165.txt
164,#158 – Zev Weinstein: The Next Generation of Big Ideas and Brave Minds,5 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_164.txt
163,#157 – Natalya Bailey: Rocket Engines and Electric Spacecraft Propulsion,1 Feb 2021,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_163.txt
